"","location","year","lat","long","alt","bloom_doy","MONTH","LATITUDE","LONGITUDE","ELEVATION","DP01","DP10","DP1X","DX32","DX70","DX90","EMXP","EMXT","PRCP","TMAX"
"128","kyoto",1997,35.0119831,135.6761135,44,97,6,35.017,135.733,46,0,0,0,0,15.1818181818182,4,0,27.8363636363636,0,21.7854545454545
"129","kyoto",1998,35.0119831,135.6761135,44,91,6.5,35.017,135.733,46,0,0,0,0,16.0833333333333,4.16666666666667,0,27.5166666666667,0,21.9275
"130","kyoto",1999,35.0119831,135.6761135,44,94,6.63636363636364,35.017,135.733,46,0,0,0,0,14.0909090909091,3.27272727272727,0,25.7454545454545,0,20.7663636363636
"131","kyoto",2000,35.0119831,135.6761135,44,100,6.27272727272727,35.017,135.733,46,0,0,0,0,13.5454545454545,4.81818181818182,0,25.5909090909091,0,20.4472727272727
"132","kyoto",2001,35.0119831,135.6761135,44,96,6.1,35.017,135.733,46,0,0,0,0,13,3.1,0,24.92,0,19.217
"133","kyoto",2002,35.0119831,135.6761135,44,91,6.5,35.017,135.733,46,0,0,0,0,14.0833333333333,4.16666666666667,0,26.8083333333333,0,21.4358333333333
"134","kyoto",2003,35.0119831,135.6761135,44,98,6.5,35.017,135.733,46,0,0,0,0,15,2.91666666666667,0,26.05,0,20.5283333333333
"135","kyoto",2004,35.0119831,135.6761135,44,92,6.5,35.017,135.733,46,9.25,6.66666666666667,1.75,0,0,0,44.8833333333333,0,133.9,0
"136","kyoto",2006,35.0119831,135.6761135,44,98,6.5,35.017,135.733,46,10.8333333333333,7.5,1.91666666666667,0,15.25,3.83333333333333,43.1333333333333,26.05,131.725,20.7958333333333
"137","kyoto",2007,35.0119831,135.6761135,44,97,6.5,35.017,135.733,46,10,6.41666666666667,1.16666666666667,0,15.1666666666667,3.83333333333333,33.6083333333333,26.775,99.0416666666667,21.5241666666667
"138","kyoto",2008,35.0119831,135.6761135,44,95,6.5,35.017,135.733,46,10.9166666666667,7.16666666666667,1.33333333333333,0,15.3333333333333,4.25,42.675,26.4583333333333,118.1,21.1233333333333
"139","kyoto",2009,35.0119831,135.6761135,44,95,6.5,35.017,135.733,46,10.25,7.83333333333333,1.33333333333333,0,16.0833333333333,2.91666666666667,44.2333333333333,27.0916666666667,121.466666666667,21.0783333333333
"140","kyoto",2010,35.0119831,135.6761135,44,95,6.5,35.017,135.733,46,10,7.5,2.25,0,13.6666666666667,5.5,56.4583333333333,27.7416666666667,158.258333333333,21.3175
"141","kyoto",2011,35.0119831,135.6761135,44,99,6.5,35.017,135.733,46,8.41666666666667,5.75,1.5,0,0,0,41.375,0,133.366666666667,0
"142","kyoto",2012,35.0119831,135.6761135,44,101,6.5,35.017,135.733,46,11.25,7.33333333333333,1.66666666666667,0,0,0,43.975,0,130.175,0
"143","kyoto",2013,35.0119831,135.6761135,44,93,6.5,35.017,135.733,46,8.66666666666667,6.5,1.25,0,14.6666666666667,5.08333333333333,50.875,27.575,120.908333333333,21.3191666666667
"144","kyoto",2014,35.0119831,135.6761135,44,94,6.5,35.017,135.733,46,10.25,7.08333333333333,1.08333333333333,0,16.3333333333333,3.75,38.7583333333333,26.775,114.75,21.0825
"145","kyoto",2015,35.0119831,135.6761135,44,93,6.5,35.017,135.733,46,11.75,8.58333333333333,2.25,0,16.5833333333333,3.58333333333333,58.3833333333333,27.3416666666667,168.841666666667,21.405
"146","kyoto",2016,35.0119831,135.6761135,44,95,6.5,35.017,135.733,46,9.75,7,1.83333333333333,0,15.9166666666667,5,52.0583333333333,27.95,153.075,22.0925
"147","kyoto",2017,35.0119831,135.6761135,44,99,6.5,35.017,135.733,46,9.91666666666667,6.58333333333333,1.16666666666667,0,14.9166666666667,4.16666666666667,44.3,26.4,116.083333333333,20.9425
"148","kyoto",2018,35.0119831,135.6761135,44,89,6.5,35.017,135.733,46,9.08333333333333,6.58333333333333,1.66666666666667,0,16.5,4.91666666666667,46.925,28.425,145.591666666667,21.8808333333333
"149","kyoto",2019,35.0119831,135.6761135,44,95,6.5,35.017,135.733,46,10.25,7,1.33333333333333,0,15.5,4.25,32.7416666666667,27.575,112.033333333333,21.7525
"150","kyoto",2020,35.0119831,135.6761135,44,92,6.1,35.017,135.733,46,0,0,0,0,15.3,5.1,0,28.81,0,22.399
"151","kyoto",2021,35.0119831,135.6761135,44,85,7.5,35.017,135.733,46,10.3,7.6,2.7,0,19.2,4.2,58.19,29.42,181.46,24.075
"152","liestal",1901,47.4814,7.730519,350,113,6.5,47.5331,7.5831,316,12.1666666666667,7.5,0.333333333333333,2.41666666666667,7.83333333333333,0,18.8,20.775,72.2,13.3383333333333
"153","liestal",1902,47.4814,7.730519,350,102,6.5,47.5331,7.5831,316,13.5833333333333,7.83333333333333,0.25,1.5,5.91666666666667,0.333333333333333,18.975,21.675,66.325,13.4733333333333
"154","liestal",1903,47.4814,7.730519,350,86,6.5,47.5331,7.5831,316,12.3333333333333,6.25,0.0833333333333333,1.25,7.25,0,14.775,22.3,54.2,14.0025
"155","liestal",1904,47.4814,7.730519,350,104,6.5,47.5331,7.5831,316,12.0833333333333,5.75,0.0833333333333333,1.33333333333333,8.25,0.25,12.5166666666667,22.2333333333333,50.2166666666667,14.5758333333333
"156","liestal",1905,47.4814,7.730519,350,102,6.5,47.5331,7.5831,316,14.5833333333333,7.91666666666667,0.416666666666667,1.25,7.25,0.166666666666667,19.5166666666667,21.15,78.35,13.6483333333333
"157","liestal",1906,47.4814,7.730519,350,103,6.5,47.5331,7.5831,316,11.5,6.33333333333333,0.333333333333333,1.33333333333333,7.83333333333333,0.333333333333333,18.4416666666667,22.9,55.0666666666667,14.3541666666667
"158","liestal",1907,47.4814,7.730519,350,105,6.5,47.5331,7.5831,316,13.25,6.75,0.166666666666667,1.33333333333333,7.25,0,16.65,21.1583333333333,56.925,13.81
"159","liestal",1908,47.4814,7.730519,350,119,6.5,47.5331,7.5831,316,12.0833333333333,6.33333333333333,0.583333333333333,1.75,6.58333333333333,0.0833333333333333,19.5666666666667,20.3583333333333,66.3166666666667,13.2091666666667
"160","liestal",1909,47.4814,7.730519,350,109,6.5,47.5331,7.5831,316,13.6666666666667,7.75,0.166666666666667,1.83333333333333,5.41666666666667,0,15.2,21.925,66.9,13.1541666666667
"161","liestal",1910,47.4814,7.730519,350,105,6.5,47.5331,7.5831,316,14.75,8.41666666666667,0.416666666666667,0.25,5.41666666666667,0,19.1833333333333,21.5333333333333,80.35,13.73
"162","liestal",1911,47.4814,7.730519,350,107,6.5,47.5331,7.5831,316,11.6666666666667,6.16666666666667,0,1.25,8.25,0.75,13.975,22.1916666666667,51.9666666666667,14.9258333333333
"163","liestal",1912,47.4814,7.730519,350,86,6.5,47.5331,7.5831,316,13.4166666666667,8.5,0.0833333333333333,0.416666666666667,4.83333333333333,0.0833333333333333,15.0666666666667,21.5416666666667,67.425,13.6283333333333
"164","liestal",1913,47.4814,7.730519,350,90,6.5,47.5331,7.5831,316,12.75,7.91666666666667,0.0833333333333333,0.333333333333333,5.33333333333333,0,16.4,20.9333333333333,64.6916666666667,14.2566666666667
"165","liestal",1914,47.4814,7.730519,350,99,6.5,47.5331,7.5831,316,14.25,8.08333333333333,0.166666666666667,1.5,5.5,0,16.1583333333333,21.3083333333333,75.4333333333333,13.5691666666667
"166","liestal",1915,47.4814,7.730519,350,117,6.5,47.5331,7.5831,316,13.5,7.5,0.583333333333333,1,7.25,0,25.2666666666667,21,73.1166666666667,13.6816666666667
"167","liestal",1916,47.4814,7.730519,350,97,6.5,47.5331,7.5831,316,15.5,9.08333333333333,0.333333333333333,0.333333333333333,5.25,0,17.7666666666667,21.3166666666667,79.7916666666667,14.0058333333333
"168","liestal",1917,47.4814,7.730519,350,124,6.5,47.5331,7.5831,316,12.4166666666667,7.58333333333333,0.333333333333333,2.91666666666667,8.66666666666667,0.0833333333333333,17.5833333333333,21.2333333333333,71.7166666666667,13.0908333333333
"169","liestal",1918,47.4814,7.730519,350,103,6.5,47.5331,7.5831,316,11.4166666666667,5.75,0.0833333333333333,0.833333333333333,7.33333333333333,0.333333333333333,15.1333333333333,21.925,56.4833333333333,14.465
"170","liestal",1919,47.4814,7.730519,350,112,6.5,47.5331,7.5831,316,14,7.08333333333333,0.166666666666667,1.58333333333333,8.08333333333333,0.166666666666667,15.1333333333333,21.5,60.7083333333333,13.7058333333333
"171","liestal",1920,47.4814,7.730519,350,90,6.5,47.5331,7.5831,316,12.4166666666667,6.58333333333333,0.25,0.833333333333333,7,0.0833333333333333,17.2333333333333,22.4416666666667,57.8916666666667,14.5341666666667
"172","liestal",1921,47.4814,7.730519,350,92,6.5,47.5331,7.5831,316,9.66666666666667,4.58333333333333,0.0833333333333333,1.08333333333333,9.5,1.08333333333333,13.4666666666667,23.075,41.5916666666667,15.6041666666667
"173","liestal",1922,47.4814,7.730519,350,111,6.5,47.5331,7.5831,316,15.6666666666667,10.5,0.5,1,7.08333333333333,0.0833333333333333,22.2333333333333,22.475,95.1166666666667,13.3558333333333
"174","liestal",1923,47.4814,7.730519,350,98,6.5,47.5331,7.5831,316,14.0833333333333,8.5,0.166666666666667,0.5,7.5,0.666666666666667,17.9083333333333,22.475,78.425,14.7766666666667
"175","liestal",1924,47.4814,7.730519,350,115,6.5,47.5331,7.5831,316,12.1666666666667,7,0.166666666666667,1.75,6.08333333333333,0.25,13.5916666666667,22.1916666666667,59.925,13.3258333333333
"176","liestal",1925,47.4814,7.730519,350,104,6.5,47.5331,7.5831,316,14.9166666666667,7.16666666666667,0.416666666666667,1,6.83333333333333,0.0833333333333333,19.2166666666667,23.1166666666667,73.45,13.7658333333333
"177","liestal",1926,47.4814,7.730519,350,99,6.5,47.5331,7.5831,316,13.6666666666667,6.75,0.166666666666667,0.833333333333333,7.08333333333333,0,14.7833333333333,21.8333333333333,58.225,14.5333333333333
"178","liestal",1927,47.4814,7.730519,350,108,6.5,47.5331,7.5831,316,14.5,7.41666666666667,0.25,0.583333333333333,7.41666666666667,0.0833333333333333,16.2833333333333,21.85,71.6166666666667,14.0633333333333
"179","liestal",1928,47.4814,7.730519,350,105,6.5,47.5331,7.5831,316,13.25,7.08333333333333,0.0833333333333333,0.666666666666667,7.5,0.416666666666667,15.9,22.2583333333333,60.5666666666667,14.8766666666667
"180","liestal",1929,47.4814,7.730519,350,122,6.5,47.5331,7.5831,316,11.75,5.75,0,3.16666666666667,9.58333333333333,1.08333333333333,13.4083333333333,23.65,51.0083333333333,14.9575
"181","liestal",1930,47.4814,7.730519,350,109,6.5,47.5331,7.5831,316,14.4166666666667,8.16666666666667,0.166666666666667,0.416666666666667,8.25,0.0833333333333333,18.5833333333333,22.9,80.05,15.3983333333333
"182","liestal",1931,47.4814,7.730519,350,116,6.5,47.5331,7.5831,316,13.0833333333333,6.91666666666667,0.25,1.58333333333333,7.5,0.25,19.775,22.8333333333333,68,14.1233333333333
"183","liestal",1932,47.4814,7.730519,350,120,6.5,47.5331,7.5831,316,11.5833333333333,6.5,0,1,9.5,0.666666666666667,15.6166666666667,21.75,61.5,14.6783333333333
"184","liestal",1933,47.4814,7.730519,350,112,6.5,47.5331,7.5831,316,11.75,7.08333333333333,0,2.5,9.16666666666667,0.916666666666667,13.35,22.1666666666667,57.075,14.5858333333333
"185","liestal",1934,47.4814,7.730519,350,106,6.5,47.5331,7.5831,316,10.8333333333333,5.75,0.333333333333333,0.75,11.25,0.333333333333333,19.1666666666667,24.3916666666667,55.1083333333333,16.0891666666667
"186","liestal",1935,47.4814,7.730519,350,106,6.5,47.5331,7.5831,316,13.1666666666667,7.58333333333333,0.416666666666667,1.91666666666667,9.16666666666667,0.833333333333333,24.1,23.15,74.05,15.1925
"187","liestal",1936,47.4814,7.730519,350,100,6.5,47.5331,7.5831,316,13.75,7.83333333333333,0.333333333333333,0.25,9.16666666666667,0.0833333333333333,18.325,22.8833333333333,72.4833333333333,15.16
"188","liestal",1937,47.4814,7.730519,350,101,6.5,47.5331,7.5831,316,13.5833333333333,8.25,0.0833333333333333,0.416666666666667,9.25,0.333333333333333,13.7416666666667,22.2916666666667,66.9583333333333,15.38
"189","liestal",1938,47.4814,7.730519,350,91,6.5,47.5331,7.5831,316,11.1666666666667,6.5,0.75,1.5,8.08333333333333,0.25,20.1166666666667,23.3583333333333,75.95,15.2233333333333
"190","liestal",1939,47.4814,7.730519,350,105,6.5,47.5331,7.5831,316,15.3333333333333,10,0.583333333333333,0.916666666666667,7.66666666666667,0,24.1333333333333,22.4833333333333,100.383333333333,14.235
"191","liestal",1940,47.4814,7.730519,350,112,6.5,47.5331,7.5831,316,13.0833333333333,7.25,0.583333333333333,3.41666666666667,9,0,21.8833333333333,22.2,79.95,13.82
"192","liestal",1941,47.4814,7.730519,350,116,6.5,47.5331,7.5831,316,12.5,6.75,0.0833333333333333,1.83333333333333,7.41666666666667,0.333333333333333,15.0416666666667,21.7083333333333,57.5583333333333,13.9658333333333
"193","liestal",1942,47.4814,7.730519,350,114,6.5,47.5331,7.5831,316,11.3333333333333,6.33333333333333,0.166666666666667,2.58333333333333,9.75,0.25,15.875,22.7416666666667,63.475,14.6033333333333
"194","liestal",1943,47.4814,7.730519,350,102,6.5,47.5331,7.5831,316,11.1666666666667,5.91666666666667,0.0833333333333333,0.5,11.25,1,13.3916666666667,24.4416666666667,47.6666666666667,16.0833333333333
"195","liestal",1944,47.4814,7.730519,350,109,6.5,47.5331,7.5831,316,11.9166666666667,7.08333333333333,0.416666666666667,1.58333333333333,9,0.583333333333333,20.175,23.825,69.2,14.7025
"196","liestal",1945,47.4814,7.730519,350,92,6.5,47.5331,7.5831,316,11.1666666666667,6.58333333333333,0.0833333333333333,2.16666666666667,11.25,1.5,14.3416666666667,24.5333333333333,53.7166666666667,16.0883333333333
"197","liestal",1946,47.4814,7.730519,350,96,6.5,47.5331,7.5831,316,11.5833333333333,6.25,0.416666666666667,1.83333333333333,10.4166666666667,0.75,15.4,24.2166666666667,62.7,15.3075
"198","liestal",1947,47.4814,7.730519,350,107,6.5,47.5331,7.5831,316,11.25,6.08333333333333,0,2.33333333333333,11.8333333333333,3.08333333333333,10.7416666666667,26.025,42.8083333333333,16.6925
"199","liestal",1948,47.4814,7.730519,350,88,6.5,47.5331,7.5831,316,11.1666666666667,7,0.25,1.08333333333333,9.5,0.0833333333333333,18.2666666666667,24.0166666666667,65.4916666666667,16.0033333333333
"200","liestal",1949,47.4814,7.730519,350,107,6.5,47.5331,7.5831,316,10.4166666666667,5.08333333333333,0.166666666666667,0.416666666666667,12.5,1.58333333333333,14.55,25.0333333333333,47.3833333333333,16.7808333333333
"201","liestal",1950,47.4814,7.730519,350,100,6.5,47.5331,7.5831,316,13,7.91666666666667,0.583333333333333,2,10.5,0.833333333333333,19.0166666666667,24.375,78.4,15.7858333333333
"202","liestal",1951,47.4814,7.730519,350,108,6.5,47.5331,7.5831,316,13.4166666666667,7.66666666666667,0.666666666666667,0,8.33333333333333,0.0833333333333333,20.075,23.0666666666667,79.2,15.2816666666667
"203","liestal",1952,47.4814,7.730519,350,102,6.5,47.5331,7.5831,316,12.9166666666667,7.41666666666667,0.333333333333333,1.16666666666667,10.5,1.33333333333333,23.0666666666667,22.9166666666667,76.7333333333333,15.545
"204","liestal",1953,47.4814,7.730519,350,96,6.5,47.5331,7.5831,316,9.08333333333333,4,0.0833333333333333,1.33333333333333,11,0.75,11.1083333333333,23.6166666666667,41.575,15.7425
"205","liestal",1954,47.4814,7.730519,350,116,6.5,47.5331,7.5831,316,12.1666666666667,6.91666666666667,0.416666666666667,2,7.5,0.25,20.2416666666667,22.7916666666667,73.0333333333333,14.5
"206","liestal",1955,47.4814,7.730519,350,116,6.5,47.5331,7.5831,316,12.1666666666667,6.91666666666667,0.416666666666667,0.75,9.25,0.0833333333333333,21.4666666666667,23.65,74.3416666666667,14.9166666666667
"207","liestal",1956,47.4814,7.730519,350,118,6.5,47.5331,7.5831,316,13,6.83333333333333,0.166666666666667,2.66666666666667,7.75,0,15.975,21.825,70.7833333333333,13.3458333333333
"208","liestal",1957,47.4814,7.730519,350,84,6.5,47.5331,7.5831,316,11.8333333333333,7.25,0.0833333333333333,1,8,0.666666666666667,14.05,23.675,58.55,15.1075
"209","liestal",1958,47.4814,7.730519,350,115,6.5,47.5331,7.5831,316,12,6.83333333333333,0.25,0.5,9.83333333333333,0.166666666666667,19.625,23.35,64.5583333333333,14.9516666666667
"210","liestal",1959,47.4814,7.730519,350,92,6.5,47.5331,7.5831,316,11,6,0.166666666666667,0.25,11,0.416666666666667,15.4583333333333,23.6333333333333,58.55,16.3266666666667
"211","liestal",1960,47.4814,7.730519,350,94,6.5,47.5331,7.5831,316,14.1666666666667,7.66666666666667,0.166666666666667,1.41666666666667,8.58333333333333,0.0833333333333333,14.875,23.0833333333333,66.4,14.9675
"212","liestal",1961,47.4814,7.730519,350,79,6.5,47.5331,7.5831,316,12.3333333333333,7.33333333333333,0.0833333333333333,1,9.83333333333333,0.583333333333333,15.5916666666667,24.9666666666667,61.0166666666667,16.3608333333333
"213","liestal",1962,47.4814,7.730519,350,115,6.5,47.5331,7.5831,316,11.4166666666667,5.58333333333333,0.166666666666667,1.66666666666667,8.83333333333333,0.583333333333333,16.425,23.6416666666667,51.15,14.3016666666667
"214","liestal",1963,47.4814,7.730519,350,114,6.5,47.5331,7.5831,316,12.4166666666667,7.08333333333333,0.25,3.83333333333333,8.75,0.0833333333333333,16.8083333333333,21.7,61.875,13.8891666666667
"215","liestal",1964,47.4814,7.730519,350,107,6.5,47.5331,7.5831,316,10.4166666666667,5.75,0.333333333333333,1.33333333333333,10.6666666666667,1,19.0083333333333,22.8833333333333,55.2666666666667,15.1758333333333
"216","liestal",1965,47.4814,7.730519,350,102,6.5,47.5331,7.5831,316,15.4166666666667,8.83333333333333,0.5,0.5,6.91666666666667,0.166666666666667,19.2416666666667,22.375,83.8083333333333,14.255
"217","liestal",1966,47.4814,7.730519,350,98,6.5,47.5331,7.5831,316,13.75,7.83333333333333,0.333333333333333,1.16666666666667,7.66666666666667,0.166666666666667,21.4333333333333,23.1166666666667,74.125,14.7683333333333
"218","liestal",1967,47.4814,7.730519,350,94,6.5,47.5331,7.5831,316,11.6666666666667,7,0.25,1.33333333333333,8.41666666666667,0.166666666666667,15.9666666666667,23.35,64.6,15.0066666666667
"219","liestal",1968,47.4814,7.730519,350,103,6.5,47.5331,7.5831,316,13.5833333333333,7.91666666666667,0.333333333333333,1.5,7.25,0.0833333333333333,16.1916666666667,22.6166666666667,72.9083333333333,14.2291666666667
"220","liestal",1969,47.4814,7.730519,350,113,6.5,47.5331,7.5831,316,12.1666666666667,7.5,0.25,2.41666666666667,7.91666666666667,0.0833333333333333,18.8416666666667,21.7833333333333,71.4083333333333,13.9908333333333
"221","liestal",1970,47.4814,7.730519,350,114,6.5,47.5331,7.5831,316,13.9166666666667,8,0.166666666666667,1.33333333333333,8,0,17.9166666666667,21.85,71.4166666666667,13.9108333333333
"222","liestal",1971,47.4814,7.730519,350,107,6.5,47.5331,7.5831,316,10.3333333333333,5.91666666666667,0.25,1.25,9.58333333333333,0.166666666666667,16.025,22.1,52.8833333333333,14.7591666666667
"223","liestal",1972,47.4814,7.730519,350,97,6.5,47.5331,7.5831,316,10.4166666666667,5.33333333333333,0.25,0.916666666666667,5.66666666666667,0,15.2833333333333,21.4,52.8166666666667,13.9391666666667
"224","liestal",1973,47.4814,7.730519,350,119,6.5,47.5331,7.5831,316,11.4166666666667,7,0.416666666666667,1,8.5,0,16.4,21.825,63.3583333333333,14.0533333333333
"225","liestal",1974,47.4814,7.730519,350,92,6.5,47.5331,7.5831,316,13.1666666666667,6.08333333333333,0.0833333333333333,0,7.5,0.166666666666667,16.4,22.4083333333333,58.4833333333333,14.7666666666667
"226","liestal",1975,47.4814,7.730519,350,108,6.5,47.5331,7.5831,316,11.6666666666667,7.25,0.166666666666667,0.583333333333333,8,0.25,17.5,22.4,66.85,14.3433333333333
"227","liestal",1976,47.4814,7.730519,350,102,6.5,47.5331,7.5831,316,10.25,5.66666666666667,0.0833333333333333,1.33333333333333,8.91666666666667,1.16666666666667,14.125,22.8916666666667,43.2833333333333,15.1716666666667
"228","liestal",1977,47.4814,7.730519,350,80,6.5,47.5331,7.5831,316,13.9166666666667,8.66666666666667,0.166666666666667,0.333333333333333,7.08333333333333,0,19.125,23.1166666666667,74.4666666666667,14.7058333333333
"229","liestal",1978,47.4814,7.730519,350,108,6.5,47.5331,7.5831,316,13.0833333333333,6.66666666666667,0.166666666666667,1.58333333333333,6,0,20.0666666666667,20.9666666666667,61.5583333333333,13.3441666666667
"230","liestal",1979,47.4814,7.730519,350,105,6.5,47.5331,7.5831,316,14.9166666666667,7.83333333333333,0.333333333333333,1.08333333333333,7.16666666666667,0,20.1583333333333,21.1,70.575,13.7991666666667
"231","liestal",1980,47.4814,7.730519,350,104,6.5,47.5331,7.5831,316,13.5,7.5,0.0833333333333333,1.25,5.5,0.0833333333333333,14.1916666666667,21.0416666666667,58.8833333333333,13.3266666666667
"232","liestal",1981,47.4814,7.730519,350,92,6.5,47.5331,7.5831,316,15,8,0.333333333333333,1,7.25,0,21.0166666666667,21.7666666666667,81.0333333333333,13.9975
"233","liestal",1982,47.4814,7.730519,350,108,6.5,47.5331,7.5831,316,13.4166666666667,7.75,0.333333333333333,0.916666666666667,8.75,0,22.1,22.0916666666667,79.8916666666667,14.7691666666667
"234","liestal",1983,47.4814,7.730519,350,101,6.5,47.5331,7.5831,316,13.25,6.5,0.25,0.916666666666667,8.83333333333333,0.583333333333333,15.8666666666667,23.1416666666667,60.6666666666667,14.8866666666667
"235","liestal",1984,47.4814,7.730519,350,110,6.5,47.5331,7.5831,316,12,7.16666666666667,0.25,0.25,6.75,0.416666666666667,17.0916666666667,21.925,60.1166666666667,13.9416666666667
"236","liestal",1985,47.4814,7.730519,350,106,6.5,47.5331,7.5831,316,9.83333333333333,5.75,0.166666666666667,3,8.83333333333333,0.25,14.9666666666667,23.3666666666667,51.5666666666667,13.8608333333333
"237","liestal",1986,47.4814,7.730519,350,121,6.5,47.5331,7.5831,316,13.3333333333333,7.58333333333333,0.166666666666667,2.08333333333333,7.58333333333333,0.0833333333333333,18.55,21.5166666666667,73.2416666666667,13.945
"238","liestal",1987,47.4814,7.730519,350,112,6.5,47.5331,7.5831,316,13.6666666666667,8.08333333333333,0.416666666666667,2.33333333333333,7.33333333333333,0,19.3416666666667,22.2833333333333,75.6416666666667,13.6641666666667
"239","liestal",1988,47.4814,7.730519,350,108,6.5,47.5331,7.5831,316,13.9166666666667,8.41666666666667,0.166666666666667,0.166666666666667,7.83333333333333,0.0833333333333333,17.0916666666667,22.4416666666667,69.35,14.9258333333333
"240","liestal",1989,47.4814,7.730519,350,87,6.5,47.5331,7.5831,316,10.5833333333333,6.25,0.0833333333333333,0.416666666666667,9.5,0.166666666666667,16.0583333333333,24.15,54.65,15.5666666666667
"241","liestal",1990,47.4814,7.730519,350,75,6.5,47.5331,7.5831,316,13,7.41666666666667,0.166666666666667,0.25,8.5,0.166666666666667,17.425,23.9583333333333,67.875,15.86
"242","liestal",1991,47.4814,7.730519,350,94,6.5,47.5331,7.5831,316,10,5.83333333333333,0.416666666666667,1.75,8.5,0.166666666666667,24.4166666666667,23.0416666666667,63.225,14.555
"243","liestal",1992,47.4814,7.730519,350,102,6.5,47.5331,7.5831,316,12.3333333333333,7.33333333333333,0.25,1,9.08333333333333,0.5,20.1166666666667,23.2,68.6916666666667,15.0933333333333
"244","liestal",1993,47.4814,7.730519,350,101,6.5,47.5331,7.5831,316,13.25,7.58333333333333,0.166666666666667,1.41666666666667,7.5,0.0833333333333333,16.1333333333333,23.1666666666667,64.9833333333333,14.5241666666667
"245","liestal",1994,47.4814,7.730519,350,82,6.5,47.5331,7.5831,316,13.6666666666667,7.5,0.25,0.333333333333333,8.58333333333333,0.416666666666667,21.1333333333333,23.3166666666667,70.7083333333333,15.9233333333333
"246","liestal",1995,47.4814,7.730519,350,93,6.5,47.5331,7.5831,316,12.9166666666667,7.75,0.75,0.916666666666667,7.66666666666667,0.166666666666667,23.9916666666667,22.8916666666667,84.525,14.9258333333333
"247","liestal",1996,47.4814,7.730519,350,109,6.5,47.5331,7.5831,316,12.3333333333333,6.58333333333333,0.416666666666667,1.33333333333333,6.91666666666667,0,25,21.8833333333333,69.4166666666667,13.735
"248","liestal",1997,47.4814,7.730519,350,81,6.5,47.5331,7.5831,316,11.8333333333333,6.08333333333333,0.166666666666667,1.41666666666667,8.91666666666667,0,19.9416666666667,22.6083333333333,62.725,15.3766666666667
"249","liestal",1998,47.4814,7.730519,350,90,6.5,47.5331,7.5831,316,12.1666666666667,7.08333333333333,0.166666666666667,0.833333333333333,8.58333333333333,0.666666666666667,18.9833333333333,24.05,67.2166666666667,15.3491666666667
"250","liestal",1999,47.4814,7.730519,350,94,6.5,47.5331,7.5831,316,14.1666666666667,8.25,0.5,1.08333333333333,9.25,0.0833333333333333,24.3416666666667,22.4916666666667,95.9166666666667,15.1733333333333
"251","liestal",2000,47.4814,7.730519,350,92,6.5,47.5331,7.5831,316,13.4166666666667,8.16666666666667,0.166666666666667,0.333333333333333,9.66666666666667,0.333333333333333,16.4916666666667,23.475,65.5583333333333,16.1641666666667
"252","liestal",2001,47.4814,7.730519,350,89,6.5,47.5331,7.5831,316,14.25,9,0.333333333333333,0.666666666666667,8.5,0.166666666666667,20.4916666666667,23.125,84.3083333333333,15.0591666666667
"253","liestal",2002,47.4814,7.730519,350,77,6.5,47.5331,7.5831,316,12.9166666666667,8.33333333333333,0.5,0.833333333333333,7.75,0.166666666666667,20.2083333333333,23.375,87.3583333333333,15.5683333333333
"254","liestal",2003,47.4814,7.730519,350,92,6.5,47.5331,7.5831,316,10.25,5.5,0,1.33333333333333,10.5,1.83333333333333,14.95,24.825,51.2166666666667,16.5108333333333
"255","liestal",2004,47.4814,7.730519,350,92,6.5,47.5331,7.5831,316,12.25,6.16666666666667,0.25,0.416666666666667,8.66666666666667,0,18.675,23.675,66.1166666666667,15.0108333333333
"256","liestal",2005,47.4814,7.730519,350,95,6.5,47.5331,7.5831,316,11.0833333333333,6.66666666666667,0.0833333333333333,1.58333333333333,8.5,0.5,15.0833333333333,23.7583333333333,58.8333333333333,14.9175
"257","liestal",2006,47.4814,7.730519,350,111,6.5,47.5331,7.5831,316,12.8333333333333,7.16666666666667,0.666666666666667,1.58333333333333,9.33333333333333,0.583333333333333,24.8166666666667,22.425,85.7083333333333,15.345
"258","liestal",2007,47.4814,7.730519,350,94,6.5,47.5331,7.5831,316,11.8333333333333,6.83333333333333,0.5,0.416666666666667,9.16666666666667,0.25,20.6,23.1166666666667,79.3333333333333,15.8183333333333
"259","liestal",2008,47.4814,7.730519,350,89,6.5,47.5331,7.5831,316,12,6.66666666666667,0.5,0.416666666666667,8.66666666666667,0.0833333333333333,24.4166666666667,22.4666666666667,72.4666666666667,15.0675
"260","liestal",2009,47.4814,7.730519,350,100,6.5,47.5331,7.5831,316,13,6.91666666666667,0.25,1.5,10.75,0.333333333333333,17.4583333333333,23.6666666666667,63.75,15.5491666666667
"261","liestal",2010,47.4814,7.730519,350,98,6.5,47.5331,7.5831,316,13.9166666666667,7.08333333333333,0.166666666666667,2.58333333333333,8.08333333333333,0.666666666666667,17.2916666666667,23.3416666666667,69.6,14.1458333333333
"262","liestal",2011,47.4814,7.730519,350,90,6.5,47.5331,7.5831,316,10,6.08333333333333,0.166666666666667,0.5,11.3333333333333,0.583333333333333,15.2583333333333,24.9083333333333,57.325,16.7125
"263","liestal",2012,47.4814,7.730519,350,93,6.5,47.5331,7.5831,316,13.75,8.83333333333333,0.416666666666667,1.33333333333333,9.08333333333333,0.666666666666667,22.2083333333333,25.0083333333333,87.325,15.4625
