"","location","year","lat","long","alt","bloom_date","bloom_doy","MONTH","LATITUDE","LONGITUDE","ELEVATION","CDSD","CLDD","DP01","DP10","DP1X","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","DYFG","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN"
"64","washingtondc",2004,38.8853496,-77.0386278,0,"2004-03-31",91,6.5,38.84721,-77.03454,4.1,425.275,70.0666666666667,10.8333333333333,6.08333333333333,0.75,1,0.25,0,5.66666666666667,1.41666666666667,15,0.916666666666667,13,2.65,19.0833333333333,7.66666666666667,35.4916666666667,27.3166666666667,1114.18333333333,188.908333333333,89.9666666666667,13.3333333333333,14.4091666666667,18.85,9.9675
"65","washingtondc",2005,38.8853496,-77.0386278,0,"2005-04-09",99,6.5,38.84721,-77.03454,4.1,426.383333333333,77.1,9,5.41666666666667,1.16666666666667,1.16666666666667,0.583333333333333,0,6.16666666666667,0.916666666666667,13.75,3.25,10,2.85833333333333,21.1666666666667,17.5833333333333,38.6083333333333,27.2666666666667,1089.075,193.891666666667,94.0416666666667,36.5,14.4483333333333,19.0841666666667,9.815
"66","washingtondc",2006,38.8853496,-77.0386278,0,"2006-03-30",89,6.5,38.84721,-77.03454,4.1,400.825,68.5583333333333,8,5.5,1,0.25,0.166666666666667,0,4,0.0833333333333333,14.9166666666667,3,12.5833333333333,3.46666666666667,14.8333333333333,14.1666666666667,33.9,28.55,1025.29166666667,165.75,101.175,18.5833333333333,15.0683333333333,19.8816666666667,10.2558333333333
"67","washingtondc",2007,38.8853496,-77.0386278,0,"2007-04-01",91,6.5,38.84721,-77.03454,4.1,464.433333333333,82.725,8.41666666666667,4.75,0.583333333333333,1.08333333333333,0.416666666666667,0,5.5,0.666666666666667,15.9166666666667,3.66666666666667,11.1666666666667,2.875,16.8333333333333,18.8333333333333,31.65,29.175,1051.25833333333,182.066666666667,69.7416666666667,25.75,14.9641666666667,19.75,10.1783333333333
"68","washingtondc",2008,38.8853496,-77.0386278,0,"2008-03-26",86,6.5,38.84721,-77.03454,4.1,443.483333333333,77.5416666666667,9.33333333333333,5.83333333333333,1,0.166666666666667,0.166666666666667,0,4.75,0.25,15.5,2.91666666666667,10.3333333333333,4.05833333333333,4.16666666666667,4.83333333333333,36.5,28.6083333333333,975.141666666667,175.975,98.5,4.83333333333333,15.0825,19.7866666666667,10.3758333333333
"69","washingtondc",2009,38.8853496,-77.0386278,0,"2009-04-01",91,6.5,38.84721,-77.03454,4.1,375.541666666667,64.7083333333333,10.9166666666667,7.25,1,1,0.416666666666667,0,6.25,0.833333333333333,14.5,1.83333333333333,11.1666666666667,2.975,44.4166666666667,45.5,27.5583333333333,27.2166666666667,1147.14166666667,192.7,99.3,51,14.0825,18.58,9.58083333333333
"70","washingtondc",2010,38.8853496,-77.0386278,0,"2010-03-31",90,6.5,38.84721,-77.03454,4.1,567.516666666667,96.4666666666667,8.41666666666667,5.25,0.5,2,0.75,0,6,0.916666666666667,15.4166666666667,5.58333333333333,7.83333333333333,4.76666666666667,61.3333333333333,36,32.1,28.425,1070.58333333333,183.458333333333,73.7083333333333,88,15.4,20.1183333333333,10.6825
"71","washingtondc",2011,38.8853496,-77.0386278,0,"2011-03-29",88,6.5,38.84721,-77.03454,4.1,522.375,87.5416666666667,10.5,6.25,1,0.75,0.166666666666667,0,4.66666666666667,0.25,15,4.16666666666667,9.91666666666667,4.39166666666667,12.75,11.4166666666667,37.575,29.0833333333333,1089.06666666667,172.808333333333,99.3333333333333,16.9166666666667,15.4816666666667,20.1508333333333,10.8066666666667
"72","washingtondc",2012,38.8853496,-77.0386278,0,"2012-03-20",80,6.5,38.84721,-77.03454,4.1,530.358333333333,89.6333333333333,10.1666666666667,5.41666666666667,0.583333333333333,0.0833333333333333,0,0,2.5,0.0833333333333333,16.75,4.41666666666667,NA,5.63333333333333,2.08333333333333,2.08333333333333,31.3583333333333,30.05,876.083333333333,147.933333333333,68.775,4.66666666666667,16.3816666666667,21.1833333333333,11.5766666666667
"73","washingtondc",2013,38.8853496,-77.0386278,0,"2013-04-09",99,6.5,38.84721,-77.03454,4.1,454.541666666667,77.9333333333333,9.83333333333333,5.58333333333333,1.08333333333333,0.0833333333333333,0.0833333333333333,0,4.83333333333333,0.333333333333333,14.1666666666667,2.91666666666667,4.25,3.09166666666667,2.08333333333333,6.16666666666667,34.5166666666667,28.1416666666667,1025.075,180.875,93.6833333333333,9.33333333333333,14.8841666666667,19.3625,10.4025
"74","washingtondc",2014,38.8853496,-77.0386278,0,"2014-04-10",100,6.5,38.84721,-77.03454,4.1,450.083333333333,77.6083333333333,10.3333333333333,6.5,1.08333333333333,1.66666666666667,0.833333333333333,0,5.58333333333333,0.833333333333333,15.25,2,NA,2.90833333333333,35.8333333333333,28.8333333333333,35.1666666666667,28.1916666666667,1110.98333333333,186.133333333333,94.075,64.6666666666667,14.7058333333333,19.355,10.0558333333333
"75","washingtondc",2015,38.8853496,-77.0386278,0,"2015-04-10",100,6.5,38.84721,-77.03454,4.1,539.675,90.725,10.25,6.83333333333333,0.583333333333333,1.33333333333333,0.5,0,4.66666666666667,1,15.8333333333333,4.33333333333333,9.5,3.75,25.8333333333333,21.4166666666667,27.9916666666667,28.7166666666667,1053.175,170.291666666667,95.3583333333333,39,15.6191666666667,20.3375,10.9033333333333
"76","washingtondc",2016,38.8853496,-77.0386278,0,"2016-03-25",85,6.5,38.84721,-77.03454,4.1,506.708333333333,90.5583333333333,9.5,6.08333333333333,0.416666666666667,0.916666666666667,0.25,0,4.75,0.916666666666667,15.25,4.83333333333333,8.83333333333333,3.79166666666667,42.5,30.5,20.3833333333333,29.125,899.541666666667,168.175,67.1583333333333,47.0833333333333,15.7566666666667,20.45,11.0641666666667
"77","washingtondc",2017,38.8853496,-77.0386278,0,"2017-03-25",84,6.5,38.84721,-77.03454,4.1,482.833333333333,82.6166666666667,9.25,4.83333333333333,0.583333333333333,0.416666666666667,0.25,0,4.08333333333333,0.583333333333333,16.4166666666667,3.58333333333333,8.91666666666667,3.75,10.8333333333333,7.58333333333333,29.175,29.4,868.016666666667,153.166666666667,75.4333333333333,11.1666666666667,15.985,20.6391666666667,11.3291666666667
"78","washingtondc",2018,38.8853496,-77.0386278,0,"2018-04-05",95,6.5,38.84721,-77.03454,4.1,529.083333333333,92.9916666666667,10.9166666666667,7.41666666666667,2,0.25,0.166666666666667,0,4.25,0.666666666666667,14.75,3.75,10.9166666666667,4.15833333333333,6.66666666666667,13.75,47.0583333333333,29.4416666666667,1034.00833333333,179.008333333333,140.333333333333,15.4166666666667,15.4608333333333,19.8658333333333,11.055
"79","washingtondc",2019,38.8853496,-77.0386278,0,"2019-04-01",91,6.5,38.84721,-77.03454,4.1,542.408333333333,93.6416666666667,10,6.33333333333333,0.75,0.75,0.25,0,3.91666666666667,0.333333333333333,16.0833333333333,5.16666666666667,8.58333333333333,3.74166666666667,25,24.4166666666667,29.0333333333333,29.4083333333333,1005.83333333333,166.608333333333,89.7,33.8333333333333,15.8791666666667,20.535,11.2241666666667
"80","washingtondc",2020,38.8853496,-77.0386278,0,"2020-03-20",80,6.5,38.84721,-77.03454,4.1,461.75,79.6,12,7.5,1.33333333333333,0,0,0,3.5,0,14.9166666666667,3.83333333333333,11.3333333333333,4.39166666666667,0,0.416666666666667,43.075,27.9083333333333,926.141666666667,153.858333333333,121.441666666667,0.416666666666667,15.8708333333333,20.425,11.3141666666667
"81","washingtondc",2021,38.8853496,-77.0386278,0,"2021-03-28",87,6.5,38.84721,-77.03454,4.1,482.366666666667,84.6833333333333,9.58333333333333,6.25,1,0.25,0.0833333333333333,0,4.33333333333333,0.25,16.0833333333333,4,8.33333333333333,5.28333333333333,4.16666666666667,6.33333333333333,30.2416666666667,28,940.716666666667,159.416666666667,93.35,11.5,15.795,20.5308333333333,11.0575
